li65txt	NA	2017	21	0.08	Un automóbil es un carro.	Un cojín es una funda de tela llena de material suave, la cual pones en un sillón para hacerlo más cómodo.
li65txt	NA	2017	22	0.14	Un montón de algo es una gran pila redondeada de esto.	Las costas o costa de un mar, lago o extenso río es la tierra a lo largo del borde de estos.
li65txt	NA	2017	23	0.13	Un muchacho es un joven o un niño.	En las legendas e historias de hadas, un mago es un hombre que tiene poderes mágicos.
li65txt	NA	2017	24	0.26	Un bosque es una área extensa donde crecen árboles cercanos unos a otros.	Un cementerio es un área de terreno, a veces cerca de una iglesia, donde son sepultadas las personas muertas.
li65txt	NA	2017	25	0.22	La comida es lo que la gente y los animales comen.	Un gallo es un pollo macho adulto.
li65txt	NA	2017	26	0.15	Un cementerio es un lugar donde los cuerpos de las personas muertas o sus cenizas son sepultadas.	Un bosque es un lugar con muchos árboles.
li65txt	NA	2017	27	0.08	Las costas o costa de un mar, lago o extenso río es la tierra a lo largo del borde de estos.	Una travesía es un largo viaje en barco o en una nave espacial.
li65txt	NA	2017	28	0.05	Un ave es una criatura con plumas y alas, las hembras ponen huevos y la mayoría de las aves puede volar.	Un bosque es un lugar con muchos árboles.
li65txt	NA	2017	29	0.4	La costa es un área de terreno que está junto al mar.	Una colina es un área que es más alta que el terreno que la rodea.
li65txt	NA	2017	30	0.2	Un horno es un contenedor o espacio cerrado en el cual se hace un fuego muy caliente, por ejemplo para derretir metal, quemar basura o producir vapor.	Un instrumento es una herramienta u otra pieza del equipo.
li65txt	NA	2017	31	0.08	Una grúa es una máquina grande que mueve cosas grandes levantándolas en el aire.	Un gallo es un pollo macho adulto.
li65txt	NA	2017	32	0.58	Una colina es un área que es más alta que el terreno que la rodea.	Un bosque es un lugar con muchos árboles.
li65txt	NA	2017	33	0.29	Un carro es un vehículo de motor con cabida para un pequeño número de pasajeros.	Cuando ases un viaje, viajas de un lugar a otro   ases ->haces
li65txt	NA	2017	34	0.23	Un cementerio es un lugar donde los cuerpos de las personas muertas o sus cenizas son sepultadas.	Un montón de algo es una gran pila redondeada de esto.
li65txt	NA	2017	35	0.43	El vidrio es una sustancia transparente y dura que se utiliza para hacer cosas como ventanas y botellas.	Una gema es una piedra preciosa utilizada para decorar cosas valiosas que usas, tales como anillos o collares.
li65txt	NA	2017	36	0.52	Un mago es una persona que entretiene a las personas haciendo trucos de magia.	En la antiguedad, un oráculo era un sacerdote o sacerdotisa que formulaban declaraciones sobre eventos futuros o sobre la Verdad.
li65txt	NA	2017	37	0.74	Una grúa es una máquina grande que mueve cosas grandes levantándolas en el aire.	Un instrumento es una herramienta u otra pieza del equipo.
li65txt	NA	2017	38	0.51	Tu hermano es un niño o un hombre que tiene los mismos padres que tú.	Un muchacho es un joven o un niño.
li65txt	NA	2017	39	0.61	Un sabio es una persona que es reconocida por ser muy inteligente.	En las legendas e historias de hadas, un mago es un hombre que tiene poderes mágicos.
li65txt	NA	2017	40	1.13	En la antiguedad, un oráculo era un sacerdote o sacerdotisa que formulaban declaraciones sobre eventos futuros o sobre la Verdad.	Un sabio es una persona que es reconocida por ser muy inteligente.
li65txt	NA	2017	41	0.14	Un ave es una criatura con plumas y alas, las hembras ponen huevos y la mayoría de las aves puede volar.	Una grúa es una máquina grande que mueve cosas grandes levantándolas en el aire.
li65txt	NA	2017	42	0.65	Un ave es una criatura con plumas y alas, las hembras ponen huevos y la mayoría de las aves puede volar.	Un gallo es un pollo macho adulto.
li65txt	NA	2017	43	0.97	La comida es lo que la gente y los animales comen.	La fruta es algo que crece en un árbol o arbusto y que contiene semillas o una pepa cubierta por una sustancia que tú puedes comer.
li65txt	NA	2017	44	0.18	Tu hermano es un niño o un hombre que tiene los mismos padres que tú.	Un monje es un miembro de una comunidad religiosa masculina que suele ser separada del mundo exterior.
li65txt	NA	2017	45	0.86	Un Asilo es un hospital psiquiátrico.	Si tú describes un lugar o situación como un manicomio, significa que está llena de confusión y ruido.
li65txt	NA	2017	46	1.39	Un horno es un contenedor o espacio cerrado en el cual se hace un fuego muy caliente, por ejemplo para derretir metal, quemar basura o producir vapor.	Una cocina es una pieza de un equipo que proporciona calor, ya sea para cocinar o para calentar una habitación.
li65txt	NA	2017	47	1.42	Un mago es una persona que entretiene a las personas haciendo trucos de magia.	En las legendas e historias de hadas, un mago es un hombre que tiene poderes mágicos.
li65txt	NA	2017	48	1.17	Una colina es un área que es más alta que el terreno que la rodea.	Un montón de algo es una gran pila redondeada de esto.
li65txt	NA	2017	49	1.88	La cuerda es fuerte, es una cuerda gruesa.	Una cuerda es un cordón fino hecho de hilos torcidos, usado para atar cosas juntas o amarrar paquetes.
li65txt	NA	2017	50	0.55	El vidrio es una sustancia transparente y dura que se utiliza para hacer cosas como ventanas y botellas.	Una taza es un vaso de vidrio con extremos rectos.
li65txt	NA	2017	51	1.94	Una risa es una sonrisa de oreja a oreja.	Una sonrisa es una expresión que tú tienes en tu cara cuando estás agradecido, entretenido, o cuando estás siendo amistoso.
li65txt	NA	2017	52	1.93	En tiempos antiguos, los siervos eran una clase de personas que tenían que trabajar en el terreno de una persona en particular y no podían abandonarla sin el permiso de esa persona.	Un esclavo es alguien que es propiedad de otra persona y tiene que trabajar para esa persona.
li65txt	NA	2017	53	1.44	Cuando tú haces un recorrido, tú viajas de un lugar a otro.	Una travesía es un largo viaje en barco o en una nave espacial.
li65txt	NA	2017	54	1.62	Un autógrafo es una firma de alguien famoso que es específicamente escrito para que un fanático la conserve.	Tu firma es tu nombre,escrito en tu propio modo caracteristico, muchas veces al final de un documento para indicar que tu escribiste el documento o que tu estas de acuerdo con lo que dise
li65txt	NA	2017	55	2.35	La costa es un área de terreno que está junto al mar.	Las costas o costa de un mar, lago o extenso río es la tierra a lo largo del borde de estos.
li65txt	NA	2017	56	2.51	Un bosque es una área extensa donde crecen árboles cercanos unos a otros.	Un bosque es un lugar con muchos árboles.
li65txt	NA	2017	57	2.36	Un instrumento es una herramienta u otra pieza del equipo.	Una herramienta es cualquier instrumento o pieza simple de un equipo que sostienes con las manos y utilizas para hacer un tipo particular de trabajo.
li65txt	NA	2017	58	3.45	Un gallo es un pollo macho adulto.	Un gallo es un pollo macho adulto.
li65txt	NA	2017	59	2.32	Un muchacho es un niño que crecerá para ser un hombre	Un muchacho es un joven o un niño.
li65txt	NA	2017	60	2.09	Un cojín es una funda de tela llena de material suave, la cual pones en un sillón para hacerlo más cómodo.	Una almohada es un cojín en forma rectangular en la cual apoyas tu cabeza cuando estás en la cama.
li65txt	NA	2017	61	3.09	Un cementerio es un lugar donde los cuerpos de las personas muertas o sus cenizas son sepultadas.	Un cementerio es un área de terreno, a veces cerca de una iglesia, donde son sepultadas las personas muertas.
li65txt	NA	2017	62	2.23	Un automóbil es un carro.	Un carro es un vehículo de motor con cabida para un pequeño número de pasajeros.
li65txt	NA	2017	63	3.82	El mediodía es a las 12:00 en mitad del día.	El mediodía es a las 12:00 en mitad del día.
li65txt	NA	2017	64	2.61	Una gema es una joya o piedra que es usada en joyería.	Una gema es una piedra preciosa utilizada para decorar cosas valiosas que usas, tales como anillos o collares.
newstxt	NA	2017	0	2.8	El volcamiento de un bus de turismo, ocurrido en el kilómetro 8 de la vía Bogotá-Choachí, dejó un saldo de 38 personas lesionadas, de las cuales 30 tuvieron que ser remitidas a hospitales.	De las personas que iban en el bus y fueron valoradas en el sitio del accidente, 8 no ameritaron traslado a centro asistencial; el resto de los heridos fueron llevados a hospitales.
newstxt	NA	2017	1	3.8	No dejaremos que ninguno de nuestros residentes viva en las sombras", afirmó en español De Blasio durante su discurso sobre el estado de la ciudad, en el que anunció su proyecto.	No dejaremos que ninguno de nuestros residentes viva en la sombra", dijo De Blasio en español al realizar el anuncio durante su discurso del estado de la ciudad, en el que presentó las grandes líneas de su acción de gobierno para 2014.
newstxt	NA	2017	2	2.2	La nieve y el hielo fueron aparentemente responsables de varios accidentes de tráfico ocurridos en las prefecturas de Ishikawa, Nagano o Aichi que se saldaron en total con 10 fallecidos, informó hoy la cadena pública NHK.	Cuatro de los fallecidos son motoristas, que han perdido la vida en accidentes de tráfico provocados por la nieve y el hielo en las prefecturas de Ishikawa y Nagano.
newstxt	NA	2017	3	1.4	El presidente de Colombia, Juan Manuel Santos, reconoció hoy las reformas estructurales que su colega Enrique Peña Nieto ha realizado en México y destacó los lazos de amistad que unen a ambas naciones.	El presidente Enrique Peña Nieto reconoció que en el año 2013 la economía mexicana creció por debajo de las expectativas pero aseguró que este años promete un mayor crecimiento económico por las reformas y la inversión extranjera indirecta que alcanzó 35 mil millones de dólares.
newstxt	NA	2017	4	3.6	"Venimos como un socio hermano a finiquitar los acuerdos comerciales que expresan la voluntad política de cuatro pueblos hermanos, México, Chile, Colombia y Perú", los miembros fundadores de la Alianza del Pacífico.	Añadió que a esta cumbre de la Alianza del Pacífico el Perú acude como “un socio y un hermano" para finiquitar los acuerdos comerciales "que expresan la voluntad política de cuatro pueblos hermanos: México, Colombia, Chile y Perú”.
newstxt	NA	2017	5	4	Solís, un historiador de 55 años poco conocido en el país cuando inició la campaña política, ascendió vertiginosamente en dos semanas, superando también al candidato del izquierdista Frente Amplio , José María Villalta, a quien todas los sondeos daban como el más seguro rival de Araya en una segunda vuelta.	Solís, un historiador de 55 años poco conocido en el país cuando inició la campaña presidencial, tuvo un ascenso vertiginoso en menos de tres semanas, sobrepasando también al izquierdista José María Villalta, a quien todos daban como el casi seguro rival de Araya en una segunda vuelta.
newstxt	NA	2017	6	2.4	El asesino, que supuestamente trabajaba como guardia de seguridad, ha sido detenido por la policía local.	Según RIA Novosti, el agresor es un joven de 25 años de edad que trabajaba en una agencia de seguridad y ya se encuentra detenido.
newstxt	NA	2017	7	3	La querella del Comité de Apoyo al Tibet por la cual se inició la investigación y que ahora es reproducida por el juez en el auto para decretar la prisión del expresidente, asegura que "Jiang Zemin ejerció autoridad de supervisión sobre las personas que cometieron de forma directa los abusos propiamente dichos, lo que le hace responsable de actos de tortura y otros importantes abusos de derechos humanos perpetrados por sus subordinados contra la población tibetana".	"Jiang Zemin ejerció autoridad de supervisión sobre las personas que cometieron de forma directa los abusos propiamente dichos, lo que le hace responsable de actos de tortura y otros importantes abusos de derechos humanos perpetrados por sus subordinados contra la población tibetana", señala la querella que ahora el juez reproduce en el auto para decretar la prisión del expresidente.
newstxt	NA	2017	8	1.6	Once personas murieron, más de 1.000 resultaron heridas y decenas de miles quedaron sin electricidad cuando la peor tormenta de nieve en décadas afectó Tokio y sus alrededores antes de dirigirse hacia al norte, a la costa del Pacífico afectada por el tsunami en 2011.	Tokio, vivió la mayor nevada en 20 años con 27 centímetros de nieve acumulada.
newstxt	NA	2017	9	3.2	Este activista ucraniano muy activo dentro de la oposición contra el presidente Viktor Yanukovitch afirma haber sido secuestrado el 22 de enero en Kiev y torturado durante una semana, antes de ser liberado en medio de un bosque.	Este opositor de 35 años y padre de tres niños fue secuestrado el 22 de enero en Kiev y torturado durante una semana antes de ser liberado en medio de un bosque.
newstxt	NA	2017	10	2.2	Su identidad la había revelado durante el viaje en patrullera desde Ebon, dijo un funcionario del ministerio de Relaciones Exteriores de las Marshall, un vasto archipiélago de Micronesia.	La información fue suministrada por el pescador al embajador mexicano en Manila, Julio Camarena, quien también habló del caso con el ministro de Exteriores de las Islas Marshall, Phillip Muller, así como otras autoridades del archipiélago.
newstxt	NA	2017	11	2.8	Estados Unidos informó este domingo que Corea del Norte retiró la invitación para que un enviado especial visitara Pyongyang, con el objetivo de negociar la liberación de Kenneth Bae, el ciudadano estadounidense condenado a 15 años de trabajo forzado.	Agencia EFE | Febrero 10 de 2014 Corea del Norte Washington, 10 feb .- Corea del Norte canceló este domingo su invitación para que el enviado de Washington Robert King visitase Pyongyang con el fin de hablar sobre el ciudadano estadounidense Kenneth Bae, preso en el país desde 2012, informó el Departamento de Estado a la cadena CNN.
newstxt	NA	2017	12	1.6	Desde el comienzo de las protestas sociales del miércoles pasado, han dimitido en Bosnia los Gobiernos de tres de los diez cantones que forman la Federación croata-musulmana, así como el director del cuerpo de coordinación de la Policía bosnia.	En Bihac, en el extremo oeste, donde el sábado hubo unos choques entre los manifestantes y la policía, unas 500 personas se volvieron a congregar ayer en la principal plaza para exigir la dimisión del ministro cantonal, quien según algunos medios se ha fugado del país.
newstxt	NA	2017	13	1.6	Esta operación ha sido posible gracias a la tregua humanitaria de tres días acordada entre el régimen y los rebeldes sirios.	El corredor para la entrada de la ayuda humanitaria y el alto el fuego de tres días es el primer resultado tangible de las conversaciones mantenidas en Ginebra entre representantes del régimen y de la oposición.
newstxt	NA	2017	14	0	El actual presidente Horacio Cartes declaró la guerra a la pobreza, que afecta casi al 60% de la población, de unos 6,5 millones de personas.	El cuerpo despedazado del animal se utilizará para alimentar a las fieras del parque.
newstxt	NA	2017	15	2.4	Amos ha ensalzado la "valentía" y la "tenacidad" de los trabajadores humanitarios de Naciones Unidas y la Media Luna Roja que entraron este sábado en la Ciudad Vieja de Homs para entregar la ayuda a la población.	La ayuda ha estado llegando este domingo a los barrios más castigados de la ciudad, luego que el sábado se registraran varios ataques contra los convoyes humanitarios de las Naciones Unidas y la Media Luna Roja, de los que el régimen sirio y la oposición se acusaron mutuamente.
newstxt	NA	2017	16	3.8	El responsable de la OIEA, Ali Akbar Salehi, afirmó esta semana que Irán estaría dispuesto a realizar "algunas modificaciones en los planos para producir menos plutonio", si bien insistió que se trata de un reactor de investigación.	En respuesta a esas inquietudes, el jefe de la OIEA, Ali Akbar Salehi, afirmó esta semana que Irán está dispuesto a "hacer algunas modificaciones en los planes para producir menos plutonio", aunque repitió que Arak es un reactor de investigación.
newstxt	NA	2017	17	1.4	La primera vuelta de las elecciones presidenciales de Colombia se realizará el 25 de mayo y en caso de que ninguno de los candidatos obtenga más de un 50 por ciento de los votos, los dos primeros se enfrentarán a fines de junio en una segunda ronda.	En el caso de que Santos enfrente a Zuluaga en el balotaje, el actual presidente obtendría un 38 por ciento de los votos, frente a un 18 por ciento de su rival.
newstxt	NA	2017	18	3.75	Según el sondeo, 87% de los católicos cree que Francisco está haciendo un buen o excelente trabajo.	El 87% de los católicos del mundo aprobaron el trabajo del papa, reveló una encuesta divulgada el domingo.
newstxt	NA	2017	19	1.8	Con mucha prudencia y sin entrar en detalles, el vocero de la Casa Blanca, Jay Carney, aclaró hace algunos días que la separación de Hollande y la que era hasta hace poco su pareja, Valérie Trierweiler, no representa ningún problema logístico para la visita de Estado.	Para el banquete de del martes, la Casa Blanca ya había impreso las invitaciones en las que constaban el nombre de Hollande y el de Trierweiler.
newstxt	NA	2017	20	0	El Rey es recibido cerca de la puerta del Palacio Real que se abre a la Plaza de la Armería por el presidente del Gobierno, Mariano Rajoy, a su llegada al acto de celebración solemne de la Pascua Militar que ha presidido hoy, acompañado por la Reina y los Príncipes de Asturias.	Sánchez Cerén ganó las votaciones del domingo, pero sin lograr la mitad más uno de los votos y tendrá que enfrentarse en la segunda ronda el 9 de marzo al derechista Norman Quijano.
newstxt	NA	2017	21	1.8	Según RIA Novosti, el agresor es un joven de 25 años de edad que trabajaba en una agencia de seguridad y ya se encuentra detenido.	El hombre, de 24 años, trabajaba para una firma privada de seguridad en la ciudad y estaba armado con un fusil.
newstxt	NA	2017	22	2.8	El zoo de Copenhague sacrificó hoy a una jirafa de dos años alegando que tenía que evitar futuros problemas de consanguinidad, pese a una intensa campaña pública en internet para salvar su vida y a la propuesta de alternativas.	De nada han servido las miles de firmas que han recogido varias peticiones populares online, las quejas de varias organizaciones no gubernamentales para la protección de los animales y las ofertas de otros zoológicos, que se mostraron dispuestos a acoger al animal que Copenhague prefería sacrificar.
newstxt	NA	2017	23	2	Hollande estará lunes y martes en Washington para pasar después el miércoles en San Francisco, en la que será la primera visita de Estado de un presidente francés a Estados Unidos desde 1996.	La inusual salida de Obama con un líder extranjero inició dos días de eventos por la visita de Estado de Hollande a Estados Unidos.
newstxt	NA	2017	24	2	"Es un tema que hemos conversado con la presidenta electa Michelle Bachelet", acotó desde Cartagena de Indias, Colombia, donde se encuentra para participar en la Cumbre de la Alianza del Pacífico.	El mandatario insistió que este tema se "está estudiando" y que ha sido "conversado con la presidenta electa, Michelle Bachelet", quien asumirá el 11 de marzo.
newstxt	NA	2017	25	0.6	El cartel dice ser una orden mística cristiana dedicada a proteger a la población de las fuerzas armadas y de la policía .	El detenido se dedicaba a la extorsión y al tráfico de drogas, según informó la corporación.
newstxt	NA	2017	26	2.4	La cifra sobre la herencia de Mandela es estimativa, ya que excluye los beneficios que derivados de los derechos de imagen, explicó el juez Dikgang Moseneke, uno de los tres custodios del testamento, de 40 páginas.	La herencia del ex presidente sudafricano Nelson Mandela está valorada en 46 millones de rands (unos tres millones de euros), según han confirmado sus albaceas a la prensa tras la lectura pública del testamento este lunes en Johannesburgo.
newstxt	NA	2017	27	1	El resto de los porcentajes se lo repartieron otros cinco aspirantes, mientras 0,7% no respondió la encuesta realizada de forma telefónica por la empresa Datexco entre 1.620 personas del 29 al 31 de enero pasado en cinco regiones del país y con un margen de error de 2,4 puntos porcentuales.	La muestra de Ipsos consultó a 1.008 personas del 29 al 29 de enero en 13 ciudades del país y tuvo un margen de error de 3,1 puntos porcentuales.
newstxt	NA	2017	28	2	Irán accedió el domingo a colaborar con una investigación de la agencia de supervisión atómica de Naciones Unidas sobre sus actividades en torno al desarrollo de armas nucleares, lo que podría ser un importante logro de las prolongadas conversaciones con la república islámica.	La agencia de supervisión atómica de Naciones Unidas espera convencer a Teherán para que responda a las sospechas en torno a sus actividades de enriquecimiento de uranio, que se cree están dirigidas al desarrollo de armas atómicas.
newstxt	NA	2017	29	1.8	El sábado se aplicó un nuevo aumento del pasaje en Río de Janeiro, desatando nuevas protestas esta semana en la ciudad.	Santiago Andrade se encontraba cubriendo las protestas por el aumento del precio del transporte en el centro de Río de Janeiro para el canal de televisión Band cuando fue alcanzado por un artefacto explosivo lanzado por manifestantes, según indicó la Policía.
newstxt	NA	2017	30	4	El Consejo de Ministros de Exteriores de la Unión Europea aprobó hoy abrir la negociación de un acuerdo de diálogo político y cooperación con Cuba para profundizar sus relaciones, acompañar las reformas emprendidas por la isla y fomentar mayor respeto por los derechos humanos en el país.	El Consejo de Ministros de Exteriores de la Unión Europea dio hoy luz verde a iniciar la negociación de un acuerdo de diálogo político y cooperación con Cuba, con vistas a acompañar las reformas en la isla y apoyar un mayor respeto por los derechos humanos.
newstxt	NA	2017	31	2	"La libertad de manifestación es un principio fundamental de la democracia y jamás puede ser usado para matar, herir, agredir y amenazar vidas humanas, ni depredar patrimonio público o privado", dijo Rousseff en una serie de mensajes en Twitter.	"Es inaceptable que las protestas democráticas se vean distorsionadas por los que no tienen respeto por la vida humana."
newstxt	NA	2017	32	0.8	Además, Teherán debía entregar información de sus nuevos reactores de investigación y la identificación de 16 lugares designados para la construcción de nuevas plantas nucleares y clarificar sus anuncios sobre instalaciones adicionales de enriquecimiento de uranio y tecnología para el enriquecimiento láser.	Irán se comprometió en noviembre a entregar a la AIEA información relevante mutuamente acordada y permitir a los inspectores internacionales acceder a la mina de Gachín, en Bandar Abás y la planta de producción de agua pesada de Arak, en el este.
newstxt	NA	2017	33	2.2	Para el jefe de la diplomacia iraní, hay que acabar con el "déficit de confianza" mutuo, olvidar ilusiones y mostrarse pragmático, así como buscar una solución "equilibrada" al conflicto en torno al programa nuclear de su país. Desde el viernes han intervenido en este foro, entre otros, el secretario general de la ONU, Ban Ki-moon, el secretario de Estado de EEUU, John Kerry, el ministro de Asuntos Exteriores ruso, Sergéi Lavrov, el presidente del Consejo Europeo, Hermann Van Rompuy, y el ministro de Defensa español, Pedro Morenés. © EFE 2014.	Desde el viernes han intervenido en la MSC, además de Ban, Kerry y Zarif, otros espadas de la política exterior y la seguridad internacional, el ministro ruso de Exteriores, Sergéi Lavrov, el presidente del Consejo Europeo, Hermann Van Rompuy, y el ministro español de Defensa, Pedro Morenés.
newstxt	NA	2017	34	1.8	Suiza volverá a limitar la entrada de los trabajadores europeos a su mercado laboral 303 2.	Por ello, la Comisión Europea "lamenta" la iniciativa de introducir cuotas para la restricción de la inmigración europea a su mercado laboral.
newstxt	NA	2017	35	2.4	Sebastián Piñera, que está a punto de terminar su gestión como mandatario chileno, reveló en la reciente cumbre de presidentes de la Alianza del Pacífico, realizada en Colombia, que su país "tendrá que evaluar si se mantiene o se retira del Pacto de Bogotá”.	Ha señalado que su país estudiará la posibilidad de retirarse del denominado Pacto de Bogotá, que es el que permite a los países de la región resolver sus diferencias en el marco del Tribunal de La Haya, que pertenece a Naciones Unidas.
newstxt	NA	2017	36	3	Mandela dejó su patrimonio, valorado en 4,1 millones de dólares, a su esposa Graça Michel, a miembros de su familia, a varios colaboradores, a escuelas y al Congreso Nacional Africano , el partido en el que militó toda la vida, de acuerdo con un resumen de sus voluntades reveladas el lunes.	Tras una lectura pública del testamento, Mandela lega parte de su patrimonio además de a su familia, a sus organizaciones benéficas, a sus colaboradores más cercanos y a su partido, el Congreso Nacional Africano .
newstxt	NA	2017	37	1.6	La responsable de la Secretaría de la Madre Tierra de la Gobernación de Cochabamba, Cinthia Vargas, se trasladó a la comunidad e informó que se envió a la zona brigadas de rescate del grupo SAR-FAB, la Policía, médicos y ambulancias para la atención de los sobrevivientes.	Por otra parte, la campaña de la Federación de Trabajadores de la Prensa de Cochabamba realizará hoy el recuento de la recolección de víveres, medicamentos y ropa, para distribuirlas desde el miércoles.
newstxt	NA	2017	38	3.6	Los suizos aprobaron en un referéndum, por el 50,3 % de los sufragios, volver a limitar la entrada de ciudadanos de países de la Unión Europea a su mercado laboral mediante el establecimiento de cuotas anuales de aquí a tres años.	Los suizos han decidido en referéndum volver a limitar la entrada de ciudadanos de países de la Unión Europea a su mercado laboral, a través del establecimiento de cuotas anuales que deberán aplicarse de aquí a tres años.
newstxt	NA	2017	39	2.2	La Comisión Europea emitió un comunicado en el que "lamenta" la iniciativa, consideró que la medida "va en contra del principio de libertad de movimiento entre la UE y Suiza" y avanzó que "examinará las implicaciones en las relaciones bilaterales".	Ahrenkilde subrayó que "la UE tiene que revisar las implicaciones políticas y jurídicas " y cómo afectará a las relaciones entre ambos.
newstxt	NA	2017	40	1.8	Las opciones de castración o de reintroducción en la naturaleza se desecharon por sus posibles efectos adversos, así como el traslado de Marius a otro centro de la Asociación Europea de Zoos y Acuarios (EAZA) por incompatibilidad genética. 	Un zoológico sueco informó el sábado al diario Expressen haber solicitado sin éxito el traslado de Marius.
newstxt	NA	2017	41	2	El automotor que se volcó transportaba personal del distrito. Hay treinta personas heridas y ninguna víctima mortal, confirmaron los Bomberos de Bogotá.	Según el reporte del Cuerpo Oficial de Bomberos, el bus de turismo accidentado, afiliado a la empresa Renetur S.A., de placas TTP 373, llevaba a un grupo de funcionarios del Distrito de entre 50 y 60 años de edad de la Secretaría de Integración Social, Idipron, la Contraloría Distrital, Movilidad y Catastro.
newstxt	NA	2017	42	1.8	La semana pasada el parlamento ofreció una amnistía para algunos de los detenidos con la condición de que los manifestantes desalojen los edificios que vienen ocupando.	Entre las concesiones aceptadas por el presidente, Yanukovich aprobó la semana pasada la derogación de las recientes leyes que limitaban el derecho de manifestación y ofreció una amnistía con condiciones a los activistas que habían sido detenidos durante los disturbios.
newstxt	NA	2017	43	1.4	El resto de los porcentajes se lo repartieron otros cinco aspirantes, mientras 0,7% no respondió la encuesta realizada de forma telefónica por la empresa Datexco entre 1.620 personas del 29 al 31 de enero pasado en cinco regiones del país y con un margen de error de 2,4 puntos porcentuales.	La muestra de Ipsos consultó a 1.008 personas del 29 al 29 de enero en 13 ciudades del país y tuvo un margen de error de 3,1 puntos porcentuales.
newstxt	NA	2017	44	0	La ayuda ha estado llegando este domingo a los barrios más castigados de la ciudad, luego que el sábado se registraran varios ataques contra los convoyes humanitarios de las Naciones Unidas y la Media Luna Roja, de los que el régimen sirio y la oposición se acusaron mutuamente.	Sacrifican a una jirafa bebé por exceso de animales en zoológico - ‎hace 4 horas‎ 10-02-2014, Marius, de 18 meses fue asesinada en Copenhague a pesar de las miles de firmas en contra.
newstxt	NA	2017	45	1.8	La iniciativa además infringe los Acuerdos Bilaterales con la UE y contradice el de la libre circulación de personas entre la UE y Suiza.	El resultado de ayer restablece, además de las cuotas, el principio de la preferencia por el trabajador nacional frente al extranjero, que estaba abolida desde 2002, en aplicación del acuerdo con la UE sobre la libre circulación de personas.
