track4aes-en	NA	2017	52	2.200000	Dos hombres están juntos preparándose para hacer gimnasia.	The men and women are going to perform.
track4aes-en	NA	2017	53	2.600000	Una persona está atándose el cabello en un bosque	A person is in the water and throwing their hair back.
track4aes-en	NA	2017	54	0.800000	La ventana es pequeña.	the room is large
track4aes-en	NA	2017	55	0.000000	Una niña está mojando a otra con su pistola de agua.	A girl is inside with her dog
track4aes-en	NA	2017	56	0.000000	Un grupo de excursionistas que visten de verde, rojo y negro de pie en la suciedad en un área boscosa	Two brown and white dogs fighting on a grassy area in front of a tree.
track4aes-en	NA	2017	57	4.000000	El hombre tiene puestas almohadillas de codo y un casco.	The man has on elbow pads.
track4aes-en	NA	2017	58	1.800000	Dos jinetes en sus caballos en una pista de carreras.	Two dogs racing on a track.
track4aes-en	NA	2017	59	1.200000	Un hombre está de pie junto a dos niños en un día caluroso.	A man and woman are running to the store on a Summer day
track4aes-en	NA	2017	60	0.800000	Un hombre con una camisa azul está en una choza en una aldea.	The man in a blue sweatshirt is in a kitchen.
track4aes-en	NA	2017	61	0.000000	Un camarógrafo sale a comer con su familia.	A man is waiting for his friend to catch up.
track4aes-en	NA	2017	62	2.000000	Un hombre está sentado en un taxi.	The woman is in a taxi cab.
track4aes-en	NA	2017	63	0.000000	La nariz tiene un moco dentro.	The dog has a stick in it's mouth.
track4aes-en	NA	2017	64	4.000000	Un hombre que está pescando está relajándose mientras pesca.	A man is fishing alone.
track4aes-en	NA	2017	65	0.400000	Dos personas están hablando de la vida en una mesa.	There are two people looking at a book.
track4aes-en	NA	2017	66	2.000000	Un hombre está en una escalera cerca de tanques enormes.	A man on a ladder is power washing a building.
track4aes-en	NA	2017	67	3.600000	Hay muchas personas afuera antecediendo una figura ampliada gigante de Oscar el Gruñón	Many people are leading a giant blow-up figure of Oscar the Grouch in his can down a street.
track4aes-en	NA	2017	68	3.600000	Una persona está tratando de golpear la pelota.	A child is trying to hit a ball.
track4aes-en	NA	2017	69	0.800000	Un vaquero y su caballo resbalan en el barro.	Man with cowboy hat loading a chest onto a pack of horses in the wilderness.
track4aes-en	NA	2017	70	0.400000	Los hombres se sienten acalorados.	The people get wet in the rain, and they think it is funny.
track4aes-en	NA	2017	71	1.600000	Una monja busca armas en un sacerdote.	An elderly man is holding a gun.
track4aes-en	NA	2017	72	0.600000	Una persona en un traje de Bob Esponja espera un hot dog.	A dog is in a dog show.
track4aes-en	NA	2017	73	1.600000	Travesuras en una piscina cubierta.	A little girl is covered in a towel at a swimming pool.
track4aes-en	NA	2017	74	2.000000	Los bebés están trabajando en un sitio de construcción.	Two people are working at a construction site.
track4aes-en	NA	2017	75	2.400000	Los perros duermen amontonados.	A dog laying in the water.
track4aes-en	NA	2017	76	0.600000	Un perro corre a través de un charco de barro	A child scoops dirt into a bucket.
track4aes-en	NA	2017	77	3.000000	Los niños están en un torneo de karate.	Two martial art students spar in a tournament.
track4aes-en	NA	2017	78	2.000000	Hay un buffet de tacos.	The buffet is only seafood.
track4aes-en	NA	2017	79	1.400000	La mascota tiene una correa por seguridad.	This man has safety gear on.
track4aes-en	NA	2017	80	3.000000	Algunas personas esperan un taxi.	Some people wait for a train.
track4aes-en	NA	2017	81	4.000000	Un accidente automovilístico	A crash immobilizes a car.
track4aes-en	NA	2017	82	3.600000	La banda está en un desfile.	The band is in a Christmas parade.
track4aes-en	NA	2017	83	4.600000	Persona a caballo	The person rode a horse.
track4aes-en	NA	2017	84	1.400000	Una cortadora de césped está justo al lado de una persona.	The guy is standing next to a tree.
track4aes-en	NA	2017	85	5.000000	Algunas personas en un edificio.	People are in a building.
track4aes-en	NA	2017	86	3.000000	Un hombre estaba en una carrera con un scooter.	A man running in a race.
track4aes-en	NA	2017	87	2.200000	El equipo amarillo y verde jugó fútbol	the football team is wearing red and green
track4aes-en	NA	2017	88	4.600000	Las mujeres están sentadas en el telesquí	The people are on a ski lift
track4aes-en	NA	2017	89	4.200000	Un gran número de trabajadores de ferrocarril que visten chalecos anaranjados que brillan de día y sombreros duros están de pie en algunas vías del ferrocarril.	Several workers in orange vests and white construction hats holding blue bags are working along side railroad tracks.
track4aes-en	NA	2017	90	1.600000	Un muchacho asiático joven corriendo con un perro blanco y gris en hierba verde.	A black dog and a brown and white dog running in the grass.
track4aes-en	NA	2017	91	2.000000	Una madre e hija están cocinando.	An older woman is cooking for her family.
track4aes-en	NA	2017	92	2.200000	Una banda afroamericana está tocanda al aire libre en un escenario rodeado de árboles.	There is a band performing in front of a large crowd
track4aes-en	NA	2017	93	0.600000	Un hombre sube los escalones entre dos casas por la noche	Two people sit at a table under a tent as a third man stands near them.
track4aes-en	NA	2017	94	2.600000	Una señora caminando afuera.	a lady and girl walk outside
track4aes-en	NA	2017	95	1.600000	El aula es para adultos solamente.	The children are in a classroom.
track4aes-en	NA	2017	96	0.600000	El hombre está volando un transbordador espacial.	THere is a plane in the hangar.
track4aes-en	NA	2017	97	1.200000	Una mujer con ropa cómoda está arreglando sus uñas de los pies.	There is a women getting her hand painted
track4aes-en	NA	2017	98	1.800000	Hay un hombre mayor, planchando una camisa para su trabajo.	A man with a shirt is doing work.
track4aes-en	NA	2017	99	0.200000	Un techador profesional piensa sobre cuán mejores son otras formas de techo.	The human has some floating things while in the white hard stuff.
track4aes-en	NA	2017	100	3.600000	Un perro marrón y blanco parado en la orilla del río mirando a su amo.	A brown and white dog is standing in the river by the bank.
track4aes-en	NA	2017	101	0.200000	Él siente el ritmo	Nobody is playing the drumset.
track4aes-en	NA	2017	102	1.200000	Dos personas cruzan la calle frente a una ambulancia.	A group of people are walking along the side of the road.
track4aes-en	NA	2017	103	4.800000	Un muchacho joven juega un videojuego en un restaurante de McDonald's.	A boy plays a video game at mCDonald's
track4aes-en	NA	2017	104	3.600000	La mujer está fuera esperando un paseo.	A woman is waiting for the bus.
track4aes-en	NA	2017	105	1.000000	Cuatro chicos en un barco juntos	Three boys put together a sailboat.
track4aes-en	NA	2017	106	4.600000	Un perro marrón corriendo a través de un campo abierto.	A brown dog runs through a field.
track4aes-en	NA	2017	107	1.200000	Grupo de niños peleando.	A group of girls
track4aes-en	NA	2017	108	3.000000	Gente mirando un jardín	People sitting at a garden.
track4aes-en	NA	2017	109	0.200000	Una mujer que lleva algo parece feliz.	A man is helping someone get dressed.
track4aes-en	NA	2017	110	4.600000	Dos perros pequeños están en una jaula afuera.	The two dogs are in a cage.
track4aes-en	NA	2017	111	0.600000	Las señoras están trotando por la calle.	The men walk down the street with their kids.
track4aes-en	NA	2017	112	2.800000	Una persona anima desde las gradas.	A person standing in a crowd.
track4aes-en	NA	2017	113	1.800000	Los animales están en jaulas en el zoológico.	The dogs are in cages.
track4aes-en	NA	2017	114	0.000000	Hombres con cabello largo tocan instrumentos mientras su perro se acuesta en el sofá	The dogs are playing with a rope.
track4aes-en	NA	2017	115	3.400000	Una muchacha con cabello castaño oscuro se está sentando en un mesa y mirando sobre su hombro.	A woman with orange hair is looking over her left shoulder.
track4aes-en	NA	2017	116	0.400000	Un perro blanco y negro acostándose con un palo grande bajo su pata.	A white and brown cat is laying down on a red jacket with a rodent standing on it.
track4aes-en	NA	2017	117	1.000000	Un grupo de personas dirige un flotador	A group of people on a break.
track4aes-en	NA	2017	118	2.000000	Dos mujeres jóvenes con camisetas negras comen en una mesa.	The two women in blue shirts eat dinner with the kids.
track4aes-en	NA	2017	119	1.800000	Los perros beben un poco de agua en la hierba	The dogs are in water.
track4aes-en	NA	2017	120	0.000000	El hombre del sombrero gris se ha resbalado en el hielo.	The boy in the green shirt swings with one arm on the silver pole.
track4aes-en	NA	2017	121	0.400000	Ciclista manejando bicicleta.	A skier skiing.
track4aes-en	NA	2017	122	1.400000	Dos personas se sientan en un banco de madera por los árboles delante de un edificio blanco.	Man laying on a wooden bench with other people in the background.
track4aes-en	NA	2017	123	2.000000	Tres perros miran como un ser humano sostiene una bola rosada en la playa.	A man and a dog are on the sand.
track4aes-en	NA	2017	124	3.400000	Una pareja está paseando a sus perros al aire libre.	A couple are walking outdoors.
track4aes-en	NA	2017	125	2.400000	Un hombre joven bailando para una pequeña audiencia.	A sad woman putting on a dance for a small audience.
track4aes-en	NA	2017	126	2.400000	Algunos gatos corriendo en el desierto	The dogs are running in the desert.
track4aes-en	NA	2017	127	0.200000	Un hombre en un abrigo azul pasea a un pequeño animal blanco mientras un bus pasa en el fondo.	A person in a red dress is running behind a black animal.
track4aes-en	NA	2017	128	2.800000	Los monjes estaban jugando a saltar la cuerda en la carretera.	Two men are playing jump rope in the middle of the street.
track4aes-en	NA	2017	129	1.000000	Dos mujeres están escalando.	Two men are jumping.
track4aes-en	NA	2017	130	3.800000	Un anciano esquiando cuesta abajo mientras nieva.	A skier going down the snowy hill.
track4aes-en	NA	2017	131	2.000000	La comida es barbacoa	the food is hot
track4aes-en	NA	2017	132	0.000000	Una familia camina bajo grandes vigas de madera.	A person sitting under trees and a large metal sculpture.
track4aes-en	NA	2017	133	3.600000	Un auto dragster naranja estacionado en la pista.	A race car is on the dirt track.
track4aes-en	NA	2017	134	3.400000	Hay al menos dos machos.	The two people are both males.
track4aes-en	NA	2017	135	3.200000	Un niño y una mujer están en la nieve paseando en trineo y jugando.	A man and a child are sledding in the snow together.
track4aes-en	NA	2017	136	0.000000	Un muchacho joven en los zapatos de velcro y una camiseta azul cuelga de un arnés en un muelle.	A man in a blue shirt is looking up at a dog.
track4aes-en	NA	2017	137	1.800000	Los tres actores están en el escenario actuando.	Two men are performing on a stage.
track4aes-en	NA	2017	138	2.600000	Trabajadores de emergencia con mangueras alineadas y descendiendo por las escaleras.	Firemen looking down a set of stairs.
track4aes-en	NA	2017	139	0.600000	Un hombre se está besando con su esposa en una muchedumbre.	A man is showing off for his friends.
track4aes-en	NA	2017	140	3.000000	Un tipo pinta un anuncio.	A man paints a picture.
track4aes-en	NA	2017	141	1.000000	Tres niños se sientan en un asiento al aire libre.	Two women sitting in a room.
track4aes-en	NA	2017	142	1.600000	Hay un hombre vistiendo una camisa amarilla montando un monociclo.	There is a person wearing a red shirt riding a skateboard.
track4aes-en	NA	2017	143	0.000000	El niño en traje de baño está tendido boca abajo sobre un pavimento húmedo.	A dog with mud stuck on his underside is running on grass.
track4aes-en	NA	2017	144	0.000000	Las niñas cantan	people dancing
track4aes-en	NA	2017	145	4.200000	Un muchacho asiático joven está dando a muchacha asiática joven un paseo en sus hombros	A white Asian boy is giving young asian girl a piggyback ride.
track4aes-en	NA	2017	146	1.800000	Una persona está yendo a trabajar en su bicicleta.	There is a person working on a bicycle.
track4aes-en	NA	2017	147	0.800000	Personas llevando comida en bandejas	People holding containers on alcohol.
track4aes-en	NA	2017	148	0.000000	Las fortunas dichas resultarán ser verdaderas.	The street post does not have anything on it.
track4aes-en	NA	2017	149	0.600000	Una carrera de bicicletas en la nieve se detiene mientras que la bicicleta del ciclista es reparada por un mecánico.	This man is riding a skateboard on a bike jump.
track4aes-en	NA	2017	150	1.400000	Un hombre de pie en una sombra.	A man is standing on a ladder.
track4aes-en	NA	2017	151	0.400000	Tres hermanos posando fuera del negocio familiar.	A group of friends are shopping.
track4aes-en	NA	2017	152	0.400000	Una multitud mira a un hombre cortar troncos.	A blond-haired man in a blue shirt surrounded by screens sitting at a desk and talking into a microphone.
track4aes-en	NA	2017	153	2.200000	El hombre está con un perro.	The dog is with a woman.
track4aes-en	NA	2017	154	2.200000	Un hombre bien vestido caminando por una zona rural	A man and a boy are walking in a deserted area.
track4aes-en	NA	2017	155	1.000000	Una mujer afroamericana mirando en un microscopio con imágenes de microorganismos en su escritorio.	A woman and a girl view a piece of artwork up close.
track4aes-en	NA	2017	156	1.000000	Un hombre afeitado corre a toda velocidad por la acera con un leotardo blanco.	A young woman with a shave head in a brown skirt and sandals walking past a stone building.
track4aes-en	NA	2017	157	0.200000	Una mujer y un hombre se están besando en el paseo tablado.	A man is sleeping between two flags.
track4aes-en	NA	2017	158	4.800000	Un hombre de pie en un acantilado.	A man on a cliff.
track4aes-en	NA	2017	159	5.000000	El pájaro está en el árbol	The bird sits on the tree branch.
track4aes-en	NA	2017	160	2.000000	Los ciclistas en una carrera de bicicletas giran bruscamente a la izquierda.	A rally race car is navigating around a turn on a race course surrounded by hay bails.
track4aes-en	NA	2017	161	1.600000	Dos mujeres compiten en uma pelea de kick-boxing.	Two women compete in a soccer match.
track4aes-en	NA	2017	162	0.200000	Las mujeres están audicionando para el Lago de los Cisnes.	Some boys are going swimming in the lake.
track4aes-en	NA	2017	163	1.800000	Los niños están jugando fútbol americano.	The boys are playing baseball.
track4aes-en	NA	2017	164	1.400000	Dos niños están sentándose en una playa.	Two girls prepare a small sailboat as two boys watch them from the beach.
track4aes-en	NA	2017	165	3.600000	Él completa con éxito un conjunto de movimientos de artes marciales.	A martial arts student kicks a wooden board to advance in his rank.
track4aes-en	NA	2017	166	0.400000	El hombre con el equipo amarillo está a punto de hacer rapel desde una distancia alta.	A person in black is off in the distance.
track4aes-en	NA	2017	167	2.600000	Los trabajadores de construcción se sientan cerca de una vía de ferrocarril.	A line of construction workers walk along a train track under an overpass.
track4aes-en	NA	2017	168	3.800000	El tipo gruñón está tocando un instrumento afuera	there is a guy playing an instrument.
track4aes-en	NA	2017	169	1.400000	Tres fotógrafos tomando una foto de un patinador que realiza un truco sobre uno de los fotógrafos.	The photographer is taking a picture of four women looking at the camera with blank faces.
track4aes-en	NA	2017	170	0.400000	Tres hombres jóvenes se paran contra una pared conversando mientras que un muchacho joven mira hacia adelante sosteniendo un cartel.	Two young boys hold a man's hands.
track4aes-en	NA	2017	171	2.600000	Pequeños niños asiáticos preparándose para un juego deportivo.	The kids are playing a friendly game of one on one soccer.
track4aes-en	NA	2017	172	0.800000	Un hombre está asando pato en su horno	A man having a piece of chicken.
track4aes-en	NA	2017	173	0.000000	La actuación estará en las noticias.	The sign has at least one word on it.
track4aes-en	NA	2017	174	2.200000	Un perro olfatea otro perro.	a dog chases another dog.
track4aes-en	NA	2017	175	1.200000	El músico decidió quedarse en casa esta noche.	The man waited until night to go home.
track4aes-en	NA	2017	176	2.400000	Los dos hombres con chaquetas azules son hermanos.	The two men in blue jackets are sitting down.
track4aes-en	NA	2017	177	5.000000	Varias personas están caminando.	There are several people walking.
track4aes-en	NA	2017	178	2.400000	Un granjero reúne sus vacas.	A farmer drives on two cattle to plow a field for his work as he grows corn crops
track4aes-en	NA	2017	179	2.000000	Tres personas miran fijamente las pantallas del teléfono móvil.	Three people are smiling at the camera.
track4aes-en	NA	2017	180	1.000000	Una mujer trata de alejar a los niños de sus padres.	Man giving the child back to parents
track4aes-en	NA	2017	181	0.400000	Un hombre llega a trabajar con los cables por encima de un escritorio.	Man puts his feet up on a desk.
track4aes-en	NA	2017	182	1.800000	La roca está a punto de caer sobre el hombre.	The rock holding the boy is about to roll.
track4aes-en	NA	2017	183	3.200000	La niña está caminando	the boy is walking
track4aes-en	NA	2017	184	1.800000	Un niño viste una camiseta de David Wright al aire libre.	A young man is wearing a suit outdoors.
track4aes-en	NA	2017	185	3.800000	La sudadera del hombre es gris.	the man is wearing gray
track4aes-en	NA	2017	186	0.400000	Una mujer que viste pantalones negros está sosteniendo un martillo perforador al lado de una calzada de cemento roto.	A woman wearing a blue skirt is on a walkway looking at a body of water.
track4aes-en	NA	2017	187	3.000000	Un grupo de personas posan delante del océano.	A small group of people are sitting on the bank of a large body of water in the grass.
track4aes-en	NA	2017	188	3.400000	Un hombre y un niño están arreglando un camión en un garaje.	A man is working on a truck.
track4aes-en	NA	2017	189	2.600000	Un tipo repara una chaqueta.	A man repairs a shoe.
track4aes-en	NA	2017	190	2.000000	El hombre baila en la calle mientras otro mira.	A woman and a man are dancing in the street.
track4aes-en	NA	2017	191	2.800000	Chicos juegan en un parque	people playing a game at the park
track4aes-en	NA	2017	192	2.400000	Dos competidores están en un carrera.	Three runners are racing.
track4aes-en	NA	2017	193	0.600000	Los hombres en azul se paran ante la columna.	Woman in pink top walking past 3 men sitting on the steps.
track4aes-en	NA	2017	194	1.800000	Una anciana contempla la vida en un banco del parque.	An old man lays on a park bench.
track4aes-en	NA	2017	195	2.600000	Un procedimiento dental.	A child is receiving painful dental surgery
track4aes-en	NA	2017	196	0.600000	Los niños tienen caras muy limpias.	Some people are making funny faces while they get their picture taken.
track4aes-en	NA	2017	197	2.200000	La pareja estaba lejos en su luna de miel	The couple smiles before leaving for their honeymoon.
track4aes-en	NA	2017	198	2.600000	Los perros de trineo están afuera.	The dogs are pulling a sled.
track4aes-en	NA	2017	199	1.600000	Un grupo de carniceros están probando recetas hechas con carne que cortan.	The cooks are putting together the ingredients for a massive burrito.
track4aes-en	NA	2017	200	1.800000	Un hombre haciendo windsurf en el océano.	A man is snorkeling in the ocean.
track4aes-en	NA	2017	201	1.200000	Un niño sobre los hombros de un hombre.	a man and a boy in shorts stand on a bridge
track4aes-en	NA	2017	202	4.600000	Un hombre en un parque de patinaje está haciendo un ollie en un half-pipe frente a la playa	A man in a skate park is doing an ollie in a half-pipe near the beach
track4aes-en	NA	2017	203	3.600000	El hombre tiene barba.	A bearded man is outside.
track4aes-en	NA	2017	204	3.800000	Dos mujeres esperando que la luz del paso peatonal cambie a verde.	The people are waiting for the light to turn green.
track4aes-en	NA	2017	205	2.000000	Las mujeres limpian los escombros dejados en su porche	Woman inside sweeping the floor.
track4aes-en	NA	2017	206	0.200000	Los madereros ilegales talaron un árbol gigante en el bosque primaveral.	The spotted dog chews on the bark of a pine tree.
track4aes-en	NA	2017	207	5.000000	Un atleta se está moviendo.	The athlete is moving.
track4aes-en	NA	2017	208	4.200000	Los dos niños están jugando a las escondidas.	the boys are home playing hide and seek
track4aes-en	NA	2017	209	1.200000	Un hombre usa un sombrero y espera un bus.	A man in a blue shirt and a hat is sitting in a truck.
track4aes-en	NA	2017	210	4.800000	Un hombre construyendo su casa.	A man building a house.
track4aes-en	NA	2017	211	0.000000	Las herramientas de jardín están en el invernadero	The street is empty and the buildings are white.
track4aes-en	NA	2017	212	4.200000	Ella está caminando a través del parque público.	A person is walking through the park.
track4aes-en	NA	2017	213	1.200000	Un hombre con un suéter rojo espera en un stand de comida callejera.	A little girl is standing on the street, holding a red bag.
track4aes-en	NA	2017	214	3.200000	Un hombre tiene el cabello castaño junto con una mujer que tiene cabello rubio.	a women with blonde and brown hair has her arms around a man
track4aes-en	NA	2017	215	0.600000	Un niño pequeño está afuera.	A woman is near a little kid.
track4aes-en	NA	2017	216	2.400000	Un hombre hace malabares para una multitud.	A man and a crowd.
track4aes-en	NA	2017	217	0.000000	Un perro negro corriendo muy rápido con una mujer rubia corriendo tras él en el fondo.	A young girl doing a back flip in the water.
track4aes-en	NA	2017	218	2.200000	Una mujer sentada en una silla mostrando a los niños un libro.	A female child turns the page of a book while she sits on a colorful stool
track4aes-en	NA	2017	219	1.400000	Dos hombres con trajes andan en bicicleta por un cruce de peatones.	Two men are jogging on a trail.
track4aes-en	NA	2017	220	3.000000	Dos hombres tomando el cálido sol.	The men are in the hot sun.
track4aes-en	NA	2017	221	1.800000	Dos personas están de pie fuera de una tienda en una calle de la ciudad.	The people are standing in a crowded store.
track4aes-en	NA	2017	222	3.000000	Las bicicletas están en una carretera.	Bicycles are laying on the side of the road.
track4aes-en	NA	2017	223	1.200000	La gente paga por sus compras en la tienda.	Families wait to enter the store for a big sale.
track4aes-en	NA	2017	224	5.000000	El tipo está en casa durmiendo.	The guy is sleeping at home.
track4aes-en	NA	2017	225	0.000000	El niño terminó de abrir todos sus regalos de Navidad.	A woman is in the process of changing her clothes for her big date tonight.
track4aes-en	NA	2017	226	4.000000	La gente está feliz de estar en la playa.	People are at a beach.
track4aes-en	NA	2017	227	0.000000	La dama está sentada cerca de la fruta.	A lady in green is walking outside.
track4aes-en	NA	2017	228	0.600000	El niño de color blanco está en las barras, mientras que el de color marrón está de pie abajo.	The two girls are in the water and one has a white shirt on.
track4aes-en	NA	2017	229	1.800000	Mesera trabajando en un restaurante cortando sandía.	a restaurant makes vegetables for everyone who enters
track4aes-en	NA	2017	230	3.600000	Un hombre está haciendo compras en el centro.	A man is shopping in a mall.
track4aes-en	NA	2017	231	3.200000	Un jugador de hockey está patinando sobre hielo.	A hockey player is sitting on the ice.
track4aes-en	NA	2017	232	3.600000	Hay una mujer montando a caballo.	A person is riding a horse outside.
track4aes-en	NA	2017	233	4.200000	Un hombre en una tienda	A man in a supermarket.
track4aes-en	NA	2017	234	5.000000	Un hombre saltando en el aire	A man is jumping into the air.
track4aes-en	NA	2017	235	5.000000	El perro está dormido en la cama.	A dog is asleep on the bed.
track4aes-en	NA	2017	236	3.800000	Tres nadadores se están preparando para que comience su competencia natación.	The swimming competitors prepare for their meet.
track4aes-en	NA	2017	237	3.800000	Los dos hombres están corriendo.	two of the three men are running.
track4aes-en	NA	2017	238	3.600000	Un hombre está leyendo un libro cerca de la chimenea.	A man is reading a book on the couch.
track4aes-en	NA	2017	239	0.600000	El hombre está de pie después de su actuación en la obra.	the person is taking a break from the game in the picture
track4aes-en	NA	2017	240	5.000000	Una niña pequeña corriendo en un campo	A little girl is running in a field.
track4aes-en	NA	2017	241	1.200000	Un grupo de personas mira como la novia y el novio intercambian sus votos.	A group of people wait for their turn to cross the street.
track4aes-en	NA	2017	242	0.200000	Después del nacimiento de un bebé, las enfermeras se aseguran de que está bien.	The woman is getting ready for the day.
track4aes-en	NA	2017	243	1.000000	Dos hombres de pie en un área para dormir.	Three men are walking in front of a tent.
track4aes-en	NA	2017	244	4.200000	Un hombre está bombeando aire en las llantas de su bicicleta.	A man is pumping air into his bicycle.
track4aes-en	NA	2017	245	1.400000	El hombre estaba hablando por teléfono en el baño.	A man is by the door looking at his phone.
track4aes-en	NA	2017	246	1.600000	Un hombre dormido en una fuente al aire libre.	A man is looking at an outdoor shower.
track4aes-en	NA	2017	247	0.600000	Una mujer corriendo por la calle sosteniendo un acordeón.	A man in a business suit walks down the street.
track4aes-en	NA	2017	248	1.800000	Un niño pequeño tomando fotos.	A man and little boy are getting a picture taken.
track4aes-en	NA	2017	249	0.200000	Una mujer dando una conferencia sobre el impuesto a la propiedad.	A man is working at a cash register.
